-6.3134,-5.6507,25.418
-6.2472,-5.7572,25.097
-6.1982,-5.881,24.787
-6.1665,-6.0213,24.491
-6.152,-6.1775,24.209
-6.1545,-6.349,23.944
-6.174,-6.5351,23.696
-6.2101,-6.7355,23.467
-6.2626,-6.9496,23.26
-6.3313,-7.177,23.075
-6.4159,-7.4171,22.914
-6.516,-7.6692,22.779
-6.6313,-7.9327,22.671
-6.7615,-8.2068,22.593
-6.906,-8.4903,22.545
-7.0644,-8.7822,22.53
-7.2362,-9.0808,22.55
-7.4207,-9.3843,22.605
-7.617,-9.6908,22.699
-7.8244,-9.9977,22.832
-8.0417,-10.302,23.005
-8.2678,-10.601,23.22
-8.5011,-10.89,23.478
-8.7399,-11.165,23.777
-8.9825,-11.423,24.119
-9.2265,-11.657,24.502
-9.4696,-11.863,24.924
-9.709,-12.036,25.383
-9.9417,-12.17,25.875
-10.164,-12.259,26.394
-10.374,-12.3,26.937
-10.567,-12.287,27.494
-10.739,-12.218,28.06
-10.887,-12.089,28.623
-11.007,-11.901,29.176
-11.096,-11.652,29.708
-11.152,-11.346,30.209
-11.171,-10.986,30.668
-11.153,-10.578,31.078
-11.095,-10.129,31.429
-10.999,-9.6475,31.715
-10.864,-9.1425,31.93
-10.691,-8.6241,32.072
-10.485,-8.1025,32.139
-10.247,-7.5876,32.131
-9.9806,-7.0884,32.052
-9.6914,-6.6131,31.904
-9.3836,-6.1686,31.695
-9.0621,-5.7602,31.428
-8.7319,-5.3919,31.112
-8.3979,-5.0663,30.753
-8.0647,-4.7844,30.359
-7.7367,-4.5463,29.935
-7.4177,-4.3512,29.488
-7.111,-4.1972,29.025
-6.8196,-4.0824,28.549
-6.5459,-4.0041,28.066
-6.2917,-3.9597,27.58
-6.0585,-3.9465,27.094
-5.8473,-3.962,26.61
-5.6588,-4.0036,26.132
-5.4933,-4.0693,25.662
-5.3509,-4.157,25.201
-5.2315,-4.2652,24.752
-5.1349,-4.3925,24.315
-5.0606,-4.5378,23.892
-5.0083,-4.7003,23.484
-4.9775,-4.8794,23.094
-4.9677,-5.0749,22.721
-4.9784,-5.2864,22.367
-5.0092,-5.514,22.034
-5.0597,-5.7577,21.722
-5.1295,-6.0177,21.434
-5.2183,-6.2944,21.171
-5.3259,-6.5877,20.935
-5.4521,-6.8981,20.728
-5.5967,-7.2256,20.551
-5.7596,-7.5703,20.408
-5.9407,-7.9318,20.299
-6.1398,-8.31,20.229
-6.3568,-8.704,20.2
-6.5915,-9.1128,20.215
-6.8437,-9.5348,20.276
-7.1128,-9.9681,20.388
-7.3983,-10.41,20.553
-7.6994,-10.857,20.776
-8.0152,-11.304,21.057
-8.3441,-11.748,21.402
-8.6844,-12.181,21.811
-9.0341,-12.596,22.288
-9.3903,-12.987,22.831
-9.7499,-13.342,23.442
-10.109,-13.653,24.118
-10.464,-13.909,24.855
-10.808,-14.099,25.647
-11.137,-14.212,26.487
-11.445,-14.239,27.364
-11.724,-14.169,28.264
-11.969,-13.996,29.171
-12.171,-13.716,30.068
-12.326,-13.327,30.936
-12.426,-12.832,31.754
-12.467,-12.238,32.501
-12.444,-11.554,33.16
-12.355,-10.796,33.714
-12.199,-9.9824,34.149
-11.977,-9.1325,34.456
-11.693,-8.2679,34.631
-11.35,-7.4099,34.674
-10.956,-6.5783,34.59
-10.518,-5.7905,34.389
-10.046,-5.0606,34.081
